game_id,game_name,game_category_code,game_type_code
5221,Back to the Fruits Respins of Amun Re m,S,3rd party
5222,Fruit Love,S,3rd party
5223,Fruit Love m,S,3rd party
5224,Ancient Magic,S,3rd party
5225,First Person Lightning Roulette,S,Non Branded
5226,Tournament Libertadores,S,3rd party
5227,Tournament Libertadores,S,3rd party
5228,Tournament Champions,S,3rd party
5229,Tournament Champions,S,3rd party
5230,League England,S,3rd party
5231,League England,S,3rd party
5232,League Italy,S,3rd party
5233,League Italy,S,3rd party
5234,Motorbikes,S,3rd party
5235,Motorbikes,S,3rd party
5236,LeagueSpain,S,3rd party
5237,LeagueSpain,S,3rd party
5238,League France,S,3rd party
5239,League France,S,3rd party
5240,24 7,S,3rd party- Live Casino
5241,24 7,S,3rd party- Live Casino
5244,Auto VIP,S,3rd party- Live Casino
5245,Auto VIP,S,3rd party- Live Casino
5252,Blaze,S,3rd party- Live Casino
5253,Blaze,S,3rd party- Live Casino
5259,Amazing Riches,S,Non Branded
5260,Magic Book,S,3rd party
5261,Neros Fortune,S,3rd party
5262,Hot To Burn,S,3rd party
5263,Fruit Party,S,3rd party
5264,Arcane Gems,S,3rd party
5265,Diamond Duke,S,3rd party
5266,Mystic Force,S,3rd party
5267,Auto Roulette VIP,S,Live Casino
5268,Auto Roulette VIP,S,Live Casino
5269,French Roulette Gold,S,Live Casino
5270,French Roulette Gold,S,Live Casino
5271,Blackjack G,S,Live Casino
5272,Blackjack G,S,Live Casino
5273,Dansk Roulette,S,Live Casino
5274,Dansk Roulette,S,Live Casino
5275,Baccarat B,S,Live Casino
5276,Baccarat B,S,Live Casino
5277,Blackjack Silver 2,S,Live Casino
5278,Blackjack Silver 2,S,Live Casino
5279,Blackjack F,S,Live Casino
5280,Blackjack F,S,Live Casino
5281,Blackjack VIP B,S,Live Casino
5282,Blackjack VIP B,S,Live Casino
5283,Blackjack VIP F,S,Live Casino
5284,Blackjack VIP F,S,Live Casino
5285,Blackjack Fortune VIP,S,Live Casino
5286,Blackjack Fortune VIP,S,Live Casino
5287,Auto Roulette La Partage,S,Live Casino
5288,Auto Roulette La Partage,S,Live Casino
5289,Blackjack Silver 5,S,Live Casino
5290,Blackjack Silver 5,S,Live Casino
5291,Blackjack Grand VIP,S,Live Casino
5292,Blackjack Grand VIP,S,Live Casino
5293,Blackjack Silver 1,S,Live Casino
5294,Blackjack Silver 1,S,Live Casino
5295,Blackjack Platinum VIP,S,Live Casino
5296,Blackjack Platinum VIP,S,Live Casino
5297,Blackjack J,S,Live Casino
5298,Blackjack J,S,Live Casino
5299,Blackjack C,S,Live Casino
5300,Blackjack C,S,Live Casino
5301,Baccarat Control Squeeze,S,Live Casino
5302,Baccarat Control Squeeze,S,Live Casino
5303,Blackjack White 1,S,Live Casino
5304,Blackjack White 1,S,Live Casino
5305,Blackjack White 2,S,Live Casino
5306,Blackjack White 2,S,Live Casino
5307,Blackjack White 3,S,Live Casino
5308,Blackjack White 3,S,Live Casino
5309,Blackjack VIP C,S,Live Casino
5310,Blackjack VIP C,S,Live Casino
5311,Speed Baccarat A,S,Live Casino
5312,Speed Baccarat A,S,Live Casino
5313,Lightning Roulette,S,Live Casino - Branded
5314,Blackjack VIP I,S,Live Casino
5315,Blackjack VIP I,S,Live Casino
5316,Blackjack Silver 6,S,Live Casino
5317,Blackjack Silver 6,S,Live Casino
5318,Blackjack Silver 7,S,Live Casino
5319,Blackjack Silver 7,S,Live Casino
5320,Speed Baccarat B,S,Live Casino
5321,Speed Baccarat B,S,Live Casino
5322,Blackjack VIP K,S,Live Casino
5323,Blackjack VIP K,S,Live Casino
5324,Salon Prive Blackjack 1,S,Live Casino
5325,Salon Prive Blackjack 1,S,Live Casino
5326,Salon Prive Blackjack 3,S,Live Casino
5327,Salon Prive Blackjack 3,S,Live Casino
5328,Salon Prive Blackjack 2,S,Live Casino
5329,Salon Prive Blackjack 2,S,Live Casino
5330,Salon Prive Roulette,S,Live Casino
5331,Salon Prive Roulette,S,Live Casino
5332,Norsk Roulette,S,Live Casino
5333,Norsk Roulette,S,Live Casino
5334,Blackjack The Strip,S,Live Casino
5335,Blackjack The Strip,S,Live Casino
5336,Salon Prive Baccarat 2,S,Live Casino
5337,Salon Prive Baccarat 2,S,Live Casino
5338,Blackjack VIP L,S,Live Casino
5339,Blackjack VIP L,S,Live Casino
5340,Blackjack VIP M,S,Live Casino
5341,Blackjack VIP M,S,Live Casino
5342,Blackjack H,S,Live Casino
5343,Blackjack H,S,Live Casino
5344,Speed Baccarat E,S,Live Casino
5345,Speed Baccarat E,S,Live Casino
5346,No Comm Speed Baccarat A,S,Live Casino
5347,No Comm Speed Baccarat A,S,Live Casino
5348,Baccarat C,S,Live Casino
5349,Baccarat C,S,Live Casino
5350,Speed Baccarat C,S,Live Casino
5351,Speed Baccarat C,S,Live Casino
5352,Speed Baccarat D,S,Live Casino
5353,Speed Baccarat D,S,Live Casino
5354,Blackjack VIP N,S,Live Casino
5355,Blackjack VIP N,S,Live Casino
5356,Blackjack VIP O,S,Live Casino
5357,Blackjack VIP O,S,Live Casino
5358,Speed Baccarat F,S,Live Casino
5359,Speed Baccarat F,S,Live Casino
5360,Speed Baccarat G,S,Live Casino
5361,Speed Baccarat G,S,Live Casino
5362,No Commission Baccarat,S,Live Casino
5363,No Commission Baccarat,S,Live Casino
5364,Blackjack VIP P,S,Live Casino
5365,Blackjack VIP P,S,Live Casino
5366,Blackjack VIP R,S,Live Casino
5367,Blackjack VIP R,S,Live Casino
5368,Blackjack VIP S,S,Live Casino
5369,Blackjack VIP S,S,Live Casino
5370,Blackjack VIP T,S,Live Casino
5371,Blackjack VIP T,S,Live Casino
5372,Speed Baccarat H,S,Live Casino
5373,Speed Baccarat H,S,Live Casino
5374,Speed Baccarat I,S,Live Casino
5375,Speed Baccarat I,S,Live Casino
5376,Blackjack VIP D,S,Live Casino
5377,Blackjack VIP D,S,Live Casino
5378,Blackjack VIP Z,S,Live Casino
5379,Blackjack VIP Z,S,Live Casino
5380,Blackjack VIP Q,S,Live Casino
5381,Blackjack VIP Q,S,Live Casino
5382,Speed Baccarat J,S,Live Casino
5383,Speed Baccarat J,S,Live Casino
5384,Baccarat A,S,Live Casino
5385,Blackjack VIP E,S,Live Casino
5386,Blackjack VIP E,S,Live Casino
5387,Blackjack Silver 4,S,Live Casino
5388,Blackjack Silver 4,S,Live Casino
5389,Blackjack Silver 3,S,Live Casino
5390,Blackjack Silver 3,S,Live Casino
5391,Deutsches Roulette,S,Live Casino
5392,Deutsches Roulette,S,Live Casino
5393,Blackjack Diamond VIP,S,Live Casino
5394,Blackjack Diamond VIP,S,Live Casino
5395,Blackjack VIP H,S,Live Casino
5396,Blackjack VIP H,S,Live Casino
5397,Salon Prive Baccarat 1,S,Live Casino
5398,Salon Prive Baccarat 1,S,Live Casino
5399,Speed Auto Roulette,S,Live Casino - Branded
5400,Speed Auto Roulette,S,Live Casino - Branded
5401,Speed Blackjack A,S,Live Casino
5402,Speed Blackjack A,S,Live Casino
5403,Speed Blackjack B,S,Live Casino
5404,Speed Blackjack B,S,Live Casino
5405,Speed Blackjack C,S,Live Casino
5406,Speed Blackjack C,S,Live Casino
5407,Speed Blackjack D,S,Live Casino
5408,Speed Blackjack D,S,Live Casino
5409,Speed Roulette,S,Live Casino - Branded
5410,Blackjack A,S,Live Casino
5411,Blackjack B,S,Live Casino
5412,Blackjack B,S,Live Casino
5413,Blackjack D,S,Live Casino
5414,Blackjack D,S,Live Casino
5415,Blackjack I,S,Live Casino
5416,Blackjack I,S,Live Casino
5417,Blackjack E,S,Live Casino
5418,Blackjack E,S,Live Casino
5419,Blackjack VIP G,S,Live Casino
5420,Blackjack VIP G,S,Live Casino
5421,Baccarat Squeeze,S,Live Casino
5422,Baccarat Squeeze,S,Live Casino
5423,Blackjack M,S,Live Casino
5424,Blackjack L,S,Live Casino
5425,Double Ball Roulette,S,Live Casino - Branded
5426,Hippodrome Dual Play Roulette,S,Live Casino - Branded
5427,Grand casino,S,Live Casino - Branded
5428,Blackjack VIP J,S,Live Casino
5429,Infinite Blackjack,S,Live Casino - Branded
5430,Grand Casino,S,Live Casino - Branded
5431,First person Top Card,S,Non Branded
5432,Blackjack Party,S,Live Casino
5433,VIP Roulette,S,Live Casino
5434,VIP Roulette,S,Live Casino
5435,Free Bet Blackjack,S,Live Casino - Branded
5436,Lightning Baccarra,S,Live Casino - Branded
5437,GONZOS TREASURE HUNT,S,Live Casino- Premium
5447,Stallion Fortunes,S,Non Branded
5449,Genie Jackpots JPK,S,3rd party
5450,Royal Seven,S,3rd party
5451,Royal Seven m,S,3rd party
5452,Tower of Power,S,3rd party
5453,Tower of Power m,S,3rd party
5454,Win Blaster,S,3rd party
5455,Win Blaster m,S,3rd party
5456,Turbo4Player,S,3rd party - premium
5457,Win Shooter,S,3rd party
5458,Win Shooter m,S,3rd party
5459,The Book Beyond,S,3rd party
5460,The Book Beyond,S,3rd party
5461,Spin n Hit,S,Non Branded
5462, Mighty Hot Wilds ,S,3rd party
5463,Golden 7s,S,3rd party
5464,Fishermans Bounty,S,Non Branded
5465,Vampire Senpai,S,3rd party
5466,Sticky Diamonds,S,3rd party
5467,Sticky Diamonds m,S,3rd party
5468,Back to the Fruits,S,3rd party
5469,Back to the Fruits m,S,3rd party
5470,La Dolce Vita,S,3rd party
5471,La Dolce Vita m,S,3rd party
5472,Explodiac,S,3rd party
5473,Explodiac,S,3rd party
5474,Shoughuns Secret,S,3rd party
5475,Shoughuns Secret,S,3rd party
5476,Forever Diamonds,S,3rd party
5477,Forever Diamonds m,S,3rd party
5478,Ancient Magic m,S,3rd party
5479,Books and Temples,S,3rd party
5480,Books and Temples,S,3rd party
5481,Roman Legion,S,3rd party
5482,Roman Legion,S,3rd party
5483,Golden Egg of Crazy Chicken CCS,S,3rd party - premium
5484,Golden Egg of Crazy Chicken,S,3rd party
5485,Golden Egg of Crazy Chicken m,S,3rd party
5486,Dog6 GRO,S,3rd party
5487,Dog6 GRO m,S,3rd party
5488,Dog 6 High Odds GRO,S,3rd party
5489,Dog 6 High Odds GRO m,S,3rd party
5493,Grand Slam Deluxe,S,3rd party - premium
5494,Random Player Arcade,S,3rd party - premium
5495,Big Runner Deluxe,S,3rd party - premium
5496,MultiPLayer 4 player,S,3rd party - premium
5497,Book of Adventure Super stake,S,3rd party - premium
5498,Book of Cleopatra Super Stake,S,3rd party - premium
5499,Volcano Deluxe,S,3rd party
5500,Fruits Gone Wild supreme,S,3rd party
5501,Hercules super stake,S,3rd party - premium
5502,Mighty 40 ,S,3rd party
5503,Quantum Clash ,S,3rd party
5504,Respin Mania,S,3rd party
5505,Captain Boom,S,3rd party
5506,Big Buffalo,S,3rd party
5507,Explosion,S,3rd party
5508,Joker Goes Wild,S,3rd party
5509,Leprybunny St Patricks Day,S,3rd party
5510,Combat Masters,S,3rd party
5511,Ready Set CASH,S,3rd party
5512,Dragon Gong,S,3rd party
5513,Wild Five,S,3rd party
5514,Wild Ride,S,3rd party
5515,Dolphin Delight,S,3rd party
5516,Temple of Tut,S,3rd party
5517,Fortunium,S,Non Branded
5518,Toro Rockets,S,3rd party
5520,Lost Tomb of Karamses,S,Non Branded
5521,Goldaur Guardians,S,Non Branded
5522,Real Roulette with Sarati,S,3rd party - table games
5523,Real Roulette with Bailey,S,3rd party - table games
5524,Real Roulette with Holly,S,3rd party - table games
5525,Real Roulette with Caroline,S,3rd party - table games
5526,Book of Madness Respins of Amun Re,S,3rd party
5527,Book of Madness Respins of Amun Re m,S,3rd party
5528,Books and Pearls,S,3rd party
5529,Books and Pearls,S,3rd party
5530,Crystal Ball Red Hot Fire Pot,S,3rd party - premium
5531,Crystal Ball Red Hot Fire Pot,S,3rd party - premium
5532,Sunny Sevens,S,3rd party
5533,Sunny Sevens m,S,3rd party
5534,Royal Seven XXL Red Hot Fire Pot,S,3rd party - premium
5535,Royal Seven XXL Red Hot Fire Pot,S,3rd party - premium
5536,Crystal Burst XXL,S,3rd party
5537,Crystal Burst XXL m,S,3rd party
5538,Ramses book Double Rush,S,3rd party
5539,Ramses book Double Rush m,S,3rd party
5540,Crystal Strike ,S,3rd party
5541,Crystal Strike,S,3rd party
5542,Sevens and Books,S,3rd party
5543,Sevens and Books m,S,3rd party
5544,Book of Juno,S,3rd party
5545,Book of Juno m,S,3rd party
5546,Hot Hot 777s,S,Non Branded
5547,Wild Candy,S,Non Branded
5548,Jackpot Fortunes,S,Non Branded
5549,Dragons of the North Deluxe,S,Non Branded
5550,Bier Party,S,Non Branded
5551,Big Bonus,S,3rd party
5552,Christmas Cash Pots,S,3rd party
5553,20p Shot,S,3rd party
5554,Maximus Payus,S,3rd party
5555,The Guardians,S,3rd party
5556,Artemis vs Medusa,S,3rd party
5557,Wild Chase Tokyo Go,S,3rd party
5558,Ghost Glyph,S,3rd party
5559,Eastern Emaralds,S,3rd party
5560,Goldilocks,S,3rd party
5561,Hot fruits 27,S,3rd party
5562,Lucky Egypt,S,3rd party
5563,Hot Fruits 100,S,3rd party
5564,Allways Hot Fruits,S,3rd party
5566,Monster Blast,S,3rd party
5567,Hippie Days,S,3rd party
5568,Lucky Bills Bounty Blast,S,3rd party
5569,Olympus Fury,S,3rd party
5570,Fruit Blast,S,3rd party
5571,Jungle Gorilla,S,3rd party
5573,Curse of the Werewolf Megaways,S,3rd party
5574,The Dog House Megaways,S,3rd party
5575,John Hunter and the Book of Tut,S,3rd party
5576,Horsemen,S,3rd party
5577,Magic Book 6,S,3rd party
5578,Medusas Lair,S,3rd party
5579,Fruit and Wild 2,S,3rd party
5580,Creatures of the Night,S,3rd party
5581,Cleopatras Crown,S,3rd party
5586,7s,S,3rd party - branded
5587,Double Triple Chance,S,3rd party
5588,Extra Wild,S,3rd party
5589,Convertus Aurum,S,3rd party
5590,Magic Mirror Deluxe II,S,3rd party
5591,Blazing Star,S,3rd party
5592,Divine Links,S,3rd party
5593,Crypt Of The Dead,S,3rd party
5594,Vikings Unleashed Megaways,S,3rd party
5595,Safari Gold Megaways,S,3rd party
5596,Fluffy Favourites,S,3rd party
5597,Fluffy Too,S,3rd party
5598,Temple Of Iris 2,S,3rd party
5599,Stampede,S,3rd party
5600,Fluffy Favourites Megaways,S,3rd party - branded
5601,Highland Reels,S,3rd party
5602,Enchanted Prince,S,3rd party
5603,Fluffy Favourites Fairground,S,3rd party
5604,Secret Garden,S,3rd party
5605,Reggae Rhythm,S,3rd party
5606,Lion Gold Super Stake,S,3rd party
5607,Celtic Spirit Deluxe,S,3rd party
5608,Hot 7 Hold and Spin,S,3rd party
5609,Candyways Bonanza Megaways,S,3rd party - premium
5610,Super Joker Megaways,S,3rd party - premium
5611,Serengeti Wilds,S,3rd party
5612,Bandits Thunder Link,S,3rd party
5613,Gods of Secrecy,S,3rd party
5614,Voodoo Reels,S,3rd party
5615,Mayan Rush,S,3rd party
5616,Thunderstruck II,S,Branded
5617,Thunderstruck II u,S,Branded
5618,Mermaids Millions,S,Non Branded
5619,Mermaids Millions u,S,Non Branded
5620,Break da Bank Again,S,Non Branded
5621,Break da Bank Again u,S,Non Branded
5622,Break Away,S,Non Branded
5623,Break Away u,S,Non Branded
5625,Real Auto Roulette,S,3rd party - table games
5626,9 Pots of Gold,S,Non Branded
5627,9 Masks of Fire,S,Non Branded
5628,Karamba Clan,S,Non Branded
5629,Book of Oz,S,Non Branded
5630,Game of Thrones,S,Branded
5631,Jungle Jim El Dorado,S,Non Branded
5632,Arena of Gold,S,Non Branded
5633,Lara Croft Temples and Tombs,S,Branded
5634,Book of Oz Lock N Spin,S,Non Branded
5635,Avalon,S,Non Branded
5636,Goddess of Fortunes,S,Non Branded
5637,King of the Trident Deluxe,S,Non Branded
5638,Mystery Fox Xmas Party,S,Non Branded
5639,Epic Riches,S,Non Branded
5640,Faith,S,Branded
5641,Power Strike Super Spin,S,Non Branded
5642,Hot Wild 7s,S,Non Branded
5643,Power of the Gods,S,Non Branded
5644,Grand Loot,S,Non Branded
5645,American Roulette,S,Table games
5646,Pyramid King,S,3rd party
5647,Gems Bonanza,S,3rd party
5648,Caishens Gold,S,3rd party
5649,Hot Chilli,S,3rd party
5650,Gates of Olympus,S,3rd party
5651,The Hand of Midas,S,3rd party
5652,Eye of the Storm,S,3rd party
5653,Dragon Kingdom Eyes of Fire,S,3rd party
5654,Madame Destiny Megaways,S,3rd party
5655,Big Bass Bonanza,S,3rd party
5656,Congo Cash,S,3rd party
5657,Wild Wild Riches,S,3rd party
5658,Ultra Hold and Spin,S,3rd party
5659,Great Rhino Megaways,S,3rd party
5660,Power of Thor Megaways,S,3rd party
5661,Wild Booster,S,3rd party
5662,Fishin Reels,S,3rd party
5663,Wild West Gold,S,3rd party
5664,Cowboys Gold,S,3rd party
5665,Master Joker,S,3rd party
5666,Grand,S,3rd party- Live Casino
5667,Grand,S,3rd party- Live Casino
5668,Viva Las Vegas,S,3rd party- Live Casino Premium
5669,Viva Las Vegas,S,3rd party- Live Casino Premium
5670,Nightclub Roulette,S,3rd party- Live Casino Premium
5671,Nightclub Roulette,S,3rd party- Live Casino Premium
5672,Classic 1,S,3rd party- Live Casino
5673,Classic 1 m,S,3rd party- Live Casino
5674,Speed 1,S,3rd party- Live Casino
5675,Speed 1 m,S,3rd party- Live Casino
5676,Royal Casino,S,3rd party- Live Casino
5677,Royal Casino m,S,3rd party- Live Casino
5678,Classic 2,S,3rd party- Live Casino
5679,Classic 2 m,S,3rd party- Live Casino
5680,Speed 2,S,3rd party- Live Casino
5681,Speed 2 m,S,3rd party- Live Casino
5682,AG Lobby,S,3rd party- Live Casino
5683,AG Lobby m,S,3rd party- Live Casino
5684,XL Roulette,S,3rd party- Live Casino
5686,Centurion Freespins,S,3rd party
5687,Demon Gems,S,3rd party
5688,Fruit Climber,S,3rd party
5689,Jaguar Gems,S,3rd party
5690,Henry VIII,S,3rd party
5691,2 Fat Cats,S,3rd party
5692,Centurion,S,3rd party
5693,Football Favourites,S,3rd party
5694,Grand National,S,3rd party - branded
5695,Spin Doctor,S,3rd party
5696,Super Fire 7s,S,3rd party
5697,Super Fruits Wild,S,3rd party
5698,Super Hot Fruits,S,3rd party
5699,Atlantis,S,3rd party
5700,Book of the Irish,S,3rd party
5701,Gold Cash Free Spins,S,3rd party
5702,20p Roulette,S,3rd party - table games
5703,Cops N Robbers Megaways,S,3rd party - branded
5704,Stacked Fire 7s,S,3rd party
5705,Vegas Cash Spins,S,3rd party
5706,Mystic Mirror,S,3rd party
5707,Million 777,S,3rd party
5708,Flamingo Paradise,S,3rd party
5709,Fruits n Jars,S,3rd party
5710,1st Of The Irish,S,3rd party
5711,Mysteries of Egypt,S,3rd party
5712,Million 777,S,3rd party
5713,Secrets of the Temple,S,3rd party
5714,Alchemy Ways,S,3rd party
5715,Super15 Stars,S,3rd party
5716,Tommy Guns Vendetta,S,3rd party
5717,Diamond Cascade,S,3rd party
5718,Wild Animals,S,3rd party
5719,Blackjack VIP,S,3rd party - table games
5720,Blackjack Vegas Strip,S,3rd party - table games
5721,Blackjack Fast,S,3rd party - table games
5722,Blackjack Double Exposure,S,3rd party - table games
5723,Super 10 stars,S,3rd party
5724,The Travels of Marco,S,3rd party
5725,Blackjack Atlantic City,S,3rd party - table games
5726,Age of Conquest,S,Non Branded
5727,Jungle Jim and the Lost Sphinx,S,Non Branded
5728,Ancient Fortunes Zeus,S,Non Branded
5729,Bar Bar Black Sheep,S,Non Branded
5730,Wild Scarabs,S,Non Branded
5731,Wicked Tales Dark Red,S,Non Branded
5732,Bust The Bank,S,Non Branded
5733,Action Ops Snow And Sable,S,Non Branded
5734,Immortal Romance,S,Branded
5735,Immortal Romance,S,Branded
5736,Golden Yak,S,3rd party
5737,Millionaire,S,3rd party - premium
5738,Bonanza,S,3rd party
5739,Deco Diamonds Deluxe,S,3rd party
5740,Wacky Panda,S,Non Branded
5741,North Storm,S,3rd party
5742,Hyper Strike,S,Non Branded
5743,Mega Moolah,S,Non Branded
5744,Assassin Moon,S,Non Branded
5745,Emerald Gold,S,3rd party
5746,Portomaso Real Casino Roulette,S,3rd party- Live Casino Premium
5747,BlackJack,S,3rd party- Live Casino
5748,Andar Bahar,S,3rd party- Live Casino Premium
5749,Dragons Fire,S,3rd party
5750,Dragons Luck MegaWays,S,3rd party
5751,Golden Leprechaun MegaWays,S,3rd party
5752,Dragons Fire MegaWays,S,3rd party
5753,Jewel Scarabs,S,3rd party
5754,Jingle Bells,S,3rd party
5755,Legendary Excalibur,S,3rd party
5756,Mega Dragon,S,3rd party
5757,Mega Pyramid,S,3rd party
5758,Cash Ultimate,S,3rd party
5759,Hammer of Fortune,S,3rd party
5760,Stamp Wild,S,3rd party
5761,Alien KO,S,3rd party
5762,Coinflip 2,S,3rd party - premium
5763,RA KO,S,3rd party
5764,Book of Babylon,S,3rd party
5765,Dragon Lord,S,3rd party
5766,Extreme 7,S,3rd party
5767,Prize Fighter KO,S,3rd party
5768,Frankies Holiday,S,3rd party - premium
5769,Cheeky Cheshire,S,3rd party
5775,Atlantis Megaways,S,3rd party
5776,3 Lucky Pots,S,3rd party
5777,Tiki Runner,S,3rd party
5778,Oliver Twist,S,3rd party
5779,War of Gods,S,3rd party
5780,Regal Beasts,S,3rd party
5781,Dragons Fire INFINIREELS,S,3rd party
5782,Night Roller,S,3rd party
5783,10001 Nights,S,3rd party
5784,Pirates Plenty Megaways,S,3rd party
5785,Dynamite Riches,S,3rd party
5786,Yucatans Mystery,S,3rd party
5787,Vault Cracker,S,3rd party
5788,Gonzos Quest Megaways,S,3rd party - branded
5789,Legend of Athena,S,3rd party
5790,Dice Dice Dice,S,3rd party
5791,Wild Elements,S,3rd party
5792,Devils Number,S,3rd party
5793,Treasure Mine,S,3rd party
5794,Lucky Wizard,S,3rd party
5795,Dragons Luck Power Reels,S,3rd party
5796,Mystic Wheel,S,3rd party
5797,Tiki Fruits,S,3rd party
5798,Da Vincis Mystery,S,3rd party
5799,Bet on Teen Patti,S,3rd party- Live Casino Premium
5800,Lucky 7,S,3rd party- Live Casino Premium
5801,Teen Patti,S,3rd party- Live Casino Premium
5802,Namaste Roulette,S,3rd party- Live Casino
5803,32 Cards,S,3rd party- Live Casino
5804,Baccarat Cricket table,S,3rd party- Live Casino
5819,Adventures of Doubloon Island,S,Non Branded
5820,Shamrock Holmes,S,3rd party
5821,Agent Jane Blonde,S,Non Branded
5822,Munchkins,S,Non Branded
5823,Aztec Temple Treasures,S,Non Branded
5824,Classic Blackjack Gold,S,Table games
5825,Dragonz,S,Non Branded
5826,Sherlock of London,S,3rd party
5827,Noble Sky,S,Non Branded
5828,Chicago Gold,S,3rd party
5829,Amazing Links Zeus,S,3rd party
5830,Solar Wilds,S,Non Branded
5831,Forgotten Island,S,Non Branded
5832,Fire Forge,S,Non Branded
5833,Western Gold,S,3rd party
5834,Amber Sterlings Mystic Shrine,S,Non Branded
5835,Foxpot,S,Non Branded
5836,Extra Chilli Megaways,S,3rd party - premium
5837,Fish Party,S,Non Branded
5838,Stumpy McDoodles,S,3rd party
5839,Wild Fortunes,S,Non Branded
5840,Wild Fruit Super Wheel,S,Non Branded
5841,Titans Riches,S,Non Branded
5842,Book of Mayan,S,Non Branded
5843,European Roulette,S,Table games
5844,Spirit of Mustang,S,Non Branded
5845,Phoenix Kingdom,S,Non Branded
5846,Aloha Fortune,S,Non Branded
5847,Lucky Vegas,S,Non Branded
5848,Treasure Temple,S,Non Branded
5849,Aesir Treasures,S,Non Branded
5850,Torros Gold d,S,Non Branded
5851,Dragons of The North d,S,Non Branded
5852,Wolf Riches,S,Non Branded
5853,Lucky Vegas d,S,Non Branded
5854,Hot Wild 7s d,S,Non Branded
5855,Force of The Gods d,S,Non Branded
5856,Stallion Fortunes d,S,Non Branded
5857,Rumble Rhino d,S,Non Branded
5858,Jonny Ventura and The Eye of Ra d,S,Non Branded
5859,Four Femme Fatales,S,3rd party
5860,Jaguar Gold,S,3rd party
5861,Juicy Stacks,S,3rd party
5862,Queen of Wands,S,3rd party
5863,RainBalls,S,3rd party
5864,Book of Gems Megaways,S,3rd party
5865,Book of Gems Megaways NBF,S,3rd party
5866,Party Pop,S,3rd party
5867,Go Gold,S,3rd party
5868,Jokers Luck Deluxe,S,3rd party
5869,Lucky Changer,S,3rd party
5870,Big Buffalo Megaways,S,3rd party
5871,El Paso Gold,S,3rd party
5872,Gold Shot,S,3rd party
5873,The Magnificient Seven,S,3rd party - branded
5874,Buffalo Lightning,S,3rd party
5875,Sticky Seven Megaways,S,3rd party
5876,Sea of Pearls,S,3rd party
5877,Alive Megaways,S,3rd party
5878,Wicked Dice,S,3rd party
5881,Wonderland Wilds,S,3rd party
5882,Einstein Eureka Moments deluxe,S,3rd party
5883,Hot Joker,S,3rd party
5884,Dracula,S,3rd party
5885,Gods of Death,S,3rd party
5886,Ultra Joker,S,3rd party
5887,Candy Links Bonanza,S,3rd party
5888,Super Wild Blaster,S,3rd party
5889,Dragons and Magic,S,3rd party
5890,Viking Smash,S,3rd party
5891,Black Gold 2 Megaways,S,3rd party - premium
5892,Sea God,S,3rd party
5893,Hero Clash,S,3rd party
5894,Joker Wild Blaster,S,3rd party
5895,Raging Bison,S,3rd party
5896,Giants Fortune Megaways,S,3rd party - premium
5897,Mystery Drop,S,3rd party
5898,Star Wild Blaster,S,3rd party
5899,Wild Bounty,S,3rd party
5901,Treasure of Lion city,S,Non Branded
5902,Stacks of Pearls,S,3rd party
5903,Boom Pirates,S,3rd party
5904,Ruby Casino Queen,S,3rd party
5905,Reel Splitter,S,3rd party
5906,Space Spins,S,3rd party
5907,Magic of Pandora,S,3rd party
5908,Rockabilly Wolves,S,3rd party
5909,Temple Cash Frogs N Flies,S,3rd party
5910,Medusas Golden Gaze,S,3rd party
5911,Shogun of Time,S,3rd party
5912,Cabaret Royale,S,3rd party
5913,Reel Talent,S,3rd party
5914,Icy Gems,S,3rd party
5915,Crystal Rift,S,3rd party
5916,The Alchemists Gold,S,3rd party
5917,Romanov Riches,S,Non Branded
5918,Adelia The Fortune Wielder,S,3rd party
5919,Celtic Goddess,S,3rd party
5920,Exotic Cat,S,Non Branded
5921,Rainbrew,S,3rd party
5922,Amazing Aztecs,S,3rd party
5923,Temperance,S,3rd party
5924,Silver Lioness 4X,S,3rd party
5925,Diamond Empire,S,Non Branded
5926,Dream Date,S,Non Branded
5927,The Sand Princess,S,3rd party
5928,Robin of Sherwood,S,3rd party
5929,Lucky Little Gods,S,Non Branded
5930,Ariana,S,Non Branded
5931,Lost Vegas,S,Non Branded
5932,Win sum Dim sum,S,Non Branded
5933,Life of Riches,S,Non Branded
5934,Reel Strike,S,Non Branded
5935,Forbidden Throne,S,Non Branded
5936,9 Blazing Diamonds,S,3rd party
5937,Cashapillar,S,Non Branded
5938,Monster Wheels,S,Non Branded
5939,Moby Dick,S,3rd party
5940,Egyptian Tombs,S,3rd party
5941,Oink Country Love,S,Non Branded
5942,Emoticoins,S,Non Branded
5943,108 Heroes Multiplier Fortunes,S,Non Branded
5944,Gnome Wood,S,3rd party
5945,Lucky Links,S,3rd party
5946,Goldwyns Fairies,S,3rd party
5947,Super Sumo,S,3rd party
5948,Enchanting Spells,S,3rd party
5949,Holly Jolly Penguins,S,Non Branded
5950,Deco Diamonds,S,3rd party
5951,Agent Jane Blonde,S,Non Branded
5952,Vegas Single Deck Blackjack,S,Table games
5953,Classic Blackjack,S,Table games
5954,Vegas Downtown Blackjack,S,Table games
5955,Vegas Strip Blackjack,S,Table games
5956,Sapphire Roulette Globa,S,Table games
5957,Classic Roulette,S,Table games
5958,European Blackjack,S,Table games
5959,Baccarat,S,Table games
5960,American Roulette,S,Table games
5961,8 Golden Skulls Of Holly Roger Megaways,S,3rd party
5962,Divine Diamonds,S,3rd party
